#RECEIVE_AGENT_ID	RECEIVE_CODE	BILLER_NAME	POE_SVC_MSG_EN_TEXT	POE_SVC_MSG_ES_TEXT	ALL_KEYWORDS
66617097	7966	DIGICEL HAITI RECHARGE BY EZETOP	Same Day	Mismo Dia	DIGCIEL;DIG;HAITII;DEGICELL;DIGI CELL;DDIGICEL;DIGETAL;DIGESEL;EZETOOP;TOP UP;HAITTI;DIIGICEL;DIDGCEL;DIJACELL;EZETTOP;DIGACELL;DIGICAL;HAITI;ZEETOP;DIGICEL GU;DIGITA CELL;BOSS REVOLUTION;HAIT E;DIGEC;EZETOP;DIGICLE;EEZETOP;DIGIGEWL;EASYTOP;DIGICEL GUYANA RECHARGE;DIJCELL;HAITEE;HHAITI;DIGICELL3;DIGICEL TOP UP;DIGIGE;DIGISE;EASY TOP;EEZTOP;EZTEOP;EZZETOP;HAIITI;TOPUP;DIGITAL CELL;DIDICEL;DIGICCEL;AHITI;BOSS;DGIICEL;DIGICEK;HAYT E;DIGICEL CELL;IDGICEL;HAYTE;DIGICEL PREPAID;EZEOTP;DIGICEL PHONE;HAITE;DIGICELL PHONE;HATII;DIIGCEL;DIGISER;DIGIGELL;HATEE;DIDG;DIJCEL;DIDGICEL;HAAITI;DIGITEL;DIGECELL;DIGIT CELL;DIGICELTOP UP;DIGISEL;DICEIGCEL;DIGICEL;EZETOPP;E Z TOP;DIGIICEL;DIGISELL;DIGIECL;DIGELLCEL;DIGI CELLPHONE;HIATI;DEGICEL;EZEETOP;DIGETEL;HAIIT;HAYTEE;HAITIE;DIGICELTOPUP;DIJACEL;DIGICIL;HATTIE;DIGCEL;DIGICLL;DIGECEL;EZTOP;DIJICELL;DISICEL;DIGICELL;DEGISAL;DIZELE;DIGGICEL;HATE E;DIGACEL;DIJICEL;DIGISERV;DIGICEL GUYANA;EZ TOP;DIGICEL VH;DIGITCEL;EZETPO;DIGITCELL;DIGICEEL
67715804	12299	SOUTHLAND UTILITIES-NXTDY	Next Day	Dia Siguiente	SOUTHLAND UTILITIES INC
67718461	12352	VANTAGE CU CHECKING-NXTDY	Next Day	Dia Siguiente	VANTAGE CREDIT UNION CHEC
65012570	6640	CENTURYLINK IA NE SD NTDY	Next Day	Dia Siguiente	QWEST IA NE SD NEXT DAY
44011107	5069	WELLS FARGO DLR SVC WASHINGTON	Same Day	Mismo Dia	WELLFARGO;WELL FARGO;WELLS FARGO DEALER;WELL FARGO DEALER SERVICE;WFDS;WACHOVIA DLR SVC WASHINGT
67018501	9352	ADIRONDACK INSUR-NEXT DAY	Next Day	Dia Siguiente	ADIRONDACK INSURANCE COMP
67758201	12608	JORDANELLE SPECSVCD-NXTDY	Next Day	Dia Siguiente	JORDANELLE SPECIAL SERVIC
43793947	4623	TELEPHONE PAYMENT SYSTEMS	Same Day	Mismo Dia	
67760422	12675	SANIPAC INC-NXTDY	Next Day	Dia Siguiente	
66666653	8031	CABLEVISION - OF NEW JERSEY	2 - 3 Day	2 a 3 Dias	
67762336	12715	W VALLEY CITY UTILI-NXTDY	Next Day	Dia Siguiente	WEST VALLEY CITY UTILITIE;WEST VALLEY CITY UTILITIE
66678515	8100	ANAHEIM WATER SEWER-2-3DY	2 - 3 Day	2 a 3 Dias	ANAHEIM WATER SEWER CITY
68316121	14084	MANUAL			
66752554	8360	TOLEDO TELEPHONE -NEXT DAY	Next Day	Dia Siguiente	TOLEDO PHONE;TOLEDO PHONE
68295284	14033	VTX COMMUNICATIONS-NEXTDY	Next Day	Dia Siguiente	
44482325	5559	PAMPERED CHEF CONSULTANT VISA CARD	Same Day	Mismo Dia	PAMPERED CHEF
66772165	8644	CHESTERFIELD CO UTL BILL	Same Day	Mismo Dia	COUNTY;CHESTERFIELD CO TREASURER;CHESTERFIELD CO WATER;UTILITIES;CHESTERFIELD CO UTILITIES;VIRGINIA;CHESTERFIELD;VA;CHESTERFIELD CO UTILITY
66774820	8681	CABLEVISION (LYNBROOK)	Same Day	Mismo Dia	
67140204	9739	ESCAMBIA COUNTY JAIL JPAY	Same Day	Mismo Dia	JPAID;ALABAMA;JPAY CORRECTIONAL;JAY;ESCABIA ;PJAY;ESCAMIA ;ECAMBIA ;ESCAMBAI ;JPAY;SCAMBIA ;ESCAMBA ;JAPAY;JPAL;JPA;ESCAMIBA ;ESCMBIA ;ESCABMIA ;ECSAMBIA ;JPY;JPAYS;JAPY;ESCAMBI A;ESAMBIA ;JAP;ESCMABIA ;PAY;JPYA;SECAMBIA ;JPAY INC;ESCAMBI ;ESACMBIA ;ESCABMIA ;ALABAMA;ESAMBIA ;JPAL;JAY;JPAY INC;JPAYS;JPAID;PAY;JAPAY;JAP;ESCMBIA ;ESCMABIA ;JPAY;ESCAMBAI ;ESCAMIBA ;ESCAMBA ;JPY;JPAY CORRECTIONAL;ESACMBIA ;SECAMBIA ;ECSAMBIA ;JPYA;ESCAMBI A;ESCAMBI ;ESCABIA ;ESCAMIA ;PJAY;JPA;SCAMBIA ;ECAMBIA ;JAPY
67516045	11028	N CENTRAL ELEC COOP-NXTDY	Next Day	Dia Siguiente	NORTH CENTRAL ELECTRIC CO; N CENTRAL ELECTRIC COOP
68333609	14092	Black Mountain Wate-2-3DY	Next Day	Dia Siguiente	BLACK MOUNTAIN WATER;PERRIER WATER
65656732	7307	CSE CHILD SUPPORT ENFORCEMENT			CHILDSUPPORT;CHILD SUPPORT
68333748	14106	Van Buren Telephone-2-3DY	Next Day	Dia Siguiente	
65290910	7004	CHECK N GO CARD	Same Day	Mismo Dia	CHECK N GO CARD
66136439	7524	ONLINE ADVANCE			
65226764	6951	NCO QLKEOS	Same Day	Mismo Dia	
67553257	11455	LIFELINE SYSTEMS-NEXT DAY	Next Day	Dia Siguiente	
67553396	11458	LONG CREEK TWP WATR-NXTDY	Next Day	Dia Siguiente	LONG CREEK TOWNSHIP WATER
67559507	11502	TOWN OF SWAMPSCOTT-NEXTDY	Next Day	Dia Siguiente	
67927744	13157	SECURITY CENTRAL NC-NXTDY	Next Day	Dia Siguiente	SECURITY CENTRAL
68764553	14618	DAYTON POWER LIGHT SAMEDAY	Same Day	Mismo Dia	DAYTON POWER AND LIGHT;DAYTON P&L;DAYTON P & L;DAYTON P AND L;DAYTON POWER & LIGHT
67926509	13034	CHILDRENS INTERNATI-NXTDY	Next Day	Dia Siguiente	CHILDRENS INTERNATIONAL
65012981	6682	NW NATURAL GAS-NEXT DAY	Next Day	Dia Siguiente	
67211939	9821	ADAMS COLUMBIA ELEC NXTDY	Next Day	Dia Siguiente	ADAMS COLUMBIA ELECTRIC;ADAMS COLUMBIA ELECT COOP
44692746	5645	ERGO MASTERCARD BUSINESSCARD	Same Day	Mismo Dia	
67624018	11725	CITY OF SAGINAW TX-NXTDY	Next Day	Dia Siguiente	CITY OF SAGINAW WATER AND;CITY OF SAGINAW H20;CITY OF SAGINAW WATER;SAGINAW WATER;SAGINAW H20
67633371	11803	PORTLAND WATER DIST-NXTDY	Next Day	Dia Siguiente	PORTLAND WATER DISTRICT
66923367	9218	W POINT CITY WTRELC-NXTDY	Next Day	Dia Siguiente	WEST POINT CITY UT;WEST POINT CITY WATER;WEST POINT CITY ELECTRIC
68009690	13523	SERVICEMASTER BENEF-NXTDY	Next Day	Dia Siguiente	SERVICEMASTER BENEFITS
68136071	1202	RUSHCARD LIVE	Same Day	Mismo Dia	RUSH LIVE;GREEN DOT;RUSH
66971461	9239	AMICA MUTUAL INSUR-NEXTDY	Next Day	Dia Siguiente	AMICA MUTUAL INSURANCE
67702833	12114	BCBS OF NORTH CAROL-NXTDY	Next Day	Dia Siguiente	BLUE CROSS BLUE SHIELD OF;BLUE CROSS BLUE SHIELD NC;BCBS OF NORTH CAROLINA
68156145	13764	KILLARNEY WATER COM-NXTDY	Next Day	Dia Siguiente	KILLARNEY WATER COMPANY
67712742	12179	CRAVEN CTY WATER NC-NXTDY	Next Day	Dia Siguiente	CRAVEN COUNTY WATER NC
67349911	10178	CITY OF SOLVANG CA NEXTDY	Next Day	Dia Siguiente	COLVANG;CITY OF SOLVANG CA
67760532	12681	SOOS CREEK WATR SWR-NXTDY	Next Day	Dia Siguiente	SOOS CREEK WATER AND SEWE;SOOS CREEK WATER & SEWER
67763416	12726	YOURSOLUTIONS.NET-NXTDY	Next Day	Dia Siguiente	
66678780	8102	AQUA AMERICA INC 2-3 DAY	2 - 3 Day	2 a 3 Dias	
67420102	10436	EASTON SUBURBAN WTR-NXTDY	Next Day	Dia Siguiente	EASTON SUBURBAN WATER AUT
67777651	12826	SLEMCO-NXTDY	Next Day	Dia Siguiente	SOUTHWEST LOUISIANA ELECT
66685689	8194	NAPA RECYCL WST -NEXT DAY	Next Day	Dia Siguiente	NAPA RECYCLING WASTE SERV;NAPA RECYCLING WASTE SERV
67796616	12871	MEDI CAL PROGRAM-NXTDY	Next Day	Dia Siguiente	MEDICAL PROGRAM;MEDI-CAL PROGRAM
67095139	9546	BRESNAN COMMUNICAT-NEXTDY	Next Day	Dia Siguiente	OPTIMUM;OPTIMUM PHONE
67466535	10572	ADV NEWHOUSE ORLAND-NXTDY	Next Day	Dia Siguiente	ADVANCE NEWHOUSE PARTNER
67475490	10765	STATE FARM BANK WI-NEXTDY	Next Day	Dia Siguiente	STATE FARM BANK WISCONSIN;STATE FARM BANK WISCONSIN
66751322	8318	CENTRAL EMC NC-NEXT DAY	Next Day	Dia Siguiente	CEMC;CENTRAL ELECTRIC MEMBERSH;CENTRAL ELECTRIC MEMBR CO;CENTRAL ELECTRIC;CENTRAL ELECTRIC MEMBERSH;CEMC NC;CENTRAL ELECTRIC;CEMC NC;CENTRAL ELECTRIC MEMBR CO;CEMC
66753883	8411	BB AND T MORTGAGE LOANS-NXTDY	Next Day	Dia Siguiente	BB&T MORTGAGE LOANS-NXTDY;BB AND T;BB_T;BB_T BANK;BBANDT;BBT;BB AND T MORTGAGE;BB_T MORTGAGE
66764762	8598	VIETTEL VIETNAM RECHARGE BY EZETOP	Same Day	Mismo Dia	VITTEL;VIETNA;VIETNMA;EZETOPP;IVETTEL;TOP UP;VIENAM;VIETEL;VIETNM;VIETTL;VITEL;VIETTE;VIENTAM;VIETTLE;EZTEOP;VETTEL;VEITTEL;BOSS;VEITNAM;VIETAM;VITNAM;ZEETOP;VIETANM;VITENAM;EEZTOP;IETNAM;EZETTOP;EASYTOP;VITETEL;TOPUP;BOSS REVOLUTION;E Z TOP;VIETNAM;EZETOOP;VETNAM;EZEETOP;IETTEL;EASY TOP;IVETNAM;VIETETL;EZETOP;EEZETOP;EZZETOP;VIETTL;EEZETOP;IETNAM;VITENAM;VIETNA;VEITNAM;EASY TOP;TOPUP;VIETNAM;EZETOOP;VITEL;VIETETL;EEZTOP;EZZETOP;BOSS REVOLUTION;EZETTOP;IVETNAM;VIETNM;IVETTEL;EZEETOP;VIETANM;VETTEL;TOP UP;EZTEOP;VEITTEL;IETTEL;EZETOPP;VIETAM;VIETTLE;E Z TOP;EASYTOP;VIENAM;VITNAM;VITTEL;EZETOP;VIETNMA;VIETTE;ZEETOP;BOSS;VETNAM;VITETEL;VIETEL;VIENTAM
67126192	9630	ZIP ENERGY	Same Day	Mismo Dia	ZIP ENERGY
67132885	9671	BANK OF AMERICA AFS-NXTDY	Next Day	Dia Siguiente	
67509272	10979	HOMER ELECTRIC ASSC-NXTDY	Next Day	Dia Siguiente	HOMER ELECTRIC ASSOCIATIO
66774626	8675	BROOKLINE MA UTILITY PMTS	Same Day	Mismo Dia	MASSACHUSETTS;BROOKLINE MA;BROOKLINE UTILITIES;TOWN;TOWN OF BROOKLINE MA;UTILITIES;BROOKLINE
68333612	14093	Blue Grass Energy-2-3DAY	Next Day	Dia Siguiente	BLUE GRASS RECC;BLUE GRASS EC;HARRISON RURAL ELECTRIC;FOX CREEK RURAL ELECTRIC
68333984	14130	Missoula Electric C-2-3DY	Next Day	Dia Siguiente	MEC;MISSOULA ELECTRIC; INC.;MISSOULA ELECTRIC COOP;MISSOULA ELECTRIC COOP
66806028	8761	MULTIPHONE	Same Day	Mismo Dia	MULTIPHONE USA
68346599	1229	KENTUCKY PROBATION AND PAROLE	Same Day	Mismo Dia	
68349732	14194	RAMONA MUNI WATER DIST CA	Same Day	Mismo Dia	RAMONA MUNICIPAL WATER;RAMONA MUNICIPAL WATER BI;CITY OF RAMONA WATER BILL
67927870	13170	TOWN PROSPER TX UTL-NXTDY	Next Day	Dia Siguiente	TOWN OF PROSPER UTILITIES;TOWN OF PROSPER TX UTIL
67926525	13036	CITY BANNING CA UTI-NXTDY	Next Day	Dia Siguiente	BANNING CA UTILITIES;CITY OF BANNING UTILITIES;CITY OF BANNING CA UTILIT;ELECTRIC;WATER;SEWER;BANNING UTILITIES;TRASH
67245251	9908	CNTRL NEW MEXCO ELC NXTDY	Next Day	Dia Siguiente	CNMEC;CENTRAL NM ELECTRI;CENTRAL NEW MEXICO ELECTR
68421401	14296	WHITWORTH WATER-NXTDY	Next Day	Dia Siguiente	
67613304	11635	CINCINNATI FINANCAL-NXTDY	Next Day	Dia Siguiente	CINCINNATI FINANCIAL CORP
41273689	2331	CHASE MANHATTAN MTG-NXTDY	Same Day	Mismo Dia	JP MORTGAGE;CHASE WASHINGTON;CHASE MANHATTAN MORTAGE;CHASE HOME FIANACE;CHASE MORTGAGE;CHACE HOME FINANCE;CHASE HOME MOR;CHASE MANHATTEN MORTAGE;CHASE MORAGE;CHASE WAUMU;CHESE HOME FINANCE;CHASE HOME FINANACE;CHASEHOMEMORTGAGE;CHASE MANHATTAN MORTGAGE;CHASE HOME FINANCE OH;CHASE HOME LOANS;CHASE FIN;CHASE HOME FIANC??;CHAS HOMEFINANCE;CHASE BANK USA;JP MORTAGE;CHASE FINANCE;CHASE HONE FINANCE;CHASE MORTGAGE CORP;CHASE HOSE FINANCIAL;CHASEHOME FINANCECHASE HO;CHASE HOME FINANICAL;CHASE HOME MORTAGE;CHASE HOME FINANCED;CHASE HOME FINNANCE;CHASE MORTAGE;CHASEHOMEFINANCIAL;CHASE OHIO;CHASEHOME FINAN;CHASE HOME FINANCE LLC;CHASE AKA WAMU MORTGAGE;CHASE HOME FINAN;CHASE HOME FINANCING;CHASE  HOME FINANCE;JP MORT;CHASEHOMEFINANCE;CHASE HOHE FINANCE;CHASE MORTAGAGE;CHASE MORTGAGE LLC;CHASE HOME LENDING;CHASEHOME;CHASE HOME FINANCIAL;CHASE HOME MORGAGE;CHASE HOME FI;CHASE HOME LOAN;CHASE HOME FINACE;CHASE HOUSE;CHASE HOME FINIANCE;CHASE MORTGAGE CO;CHASE MORG;CHASE HOME OHIO;CHASE HOME FINANCE;CHASE HOME F;CHASE AUTO NEW YORK;CHASE MORGAGE;CHASEHOMEFINANCELLC;J P MORGAN HOME;CHASE HOME LLC;CHASE HOME FIN;CHASE HOME BANK
67624186	11729	HANOVER CTY PER TAX-NXTDY	Next Day	Dia Siguiente	HANOVER CO PERSONAL TAXES;HANOVER COUNTY PERSONAL T
45201848	6194	WASHINGTON INTERSTATE COMPACT JPAY	Same Day	Mismo Dia	OFFENDER TRANSFER;JAPY;PRISON WORK RELEASE;COUNSELOR CCO WA;JPAY;ICAOS;WASHINGTON COS;PAYPAY;WA CO PAYMENTS
40135825	1032	LINCOLN AUTOMOTIVE FINANCIAL SERVICES	Same Day	Mismo Dia	
40579931	1665	USE 1580 FOR GEICO	Same Day	Mismo Dia	"GEICO, ?? DC"
66923082	9212	TALLAPOOSA RVR ELEC-NXTDY	Next Day	Dia Siguiente	TALLAPOOSA RIVER ELECTRIC
68009742	13528	TX FARM BUR MUT INS-NXTDY	Next Day	Dia Siguiente	TEXAS FARM BUREAU MUTUAL
65011827	6616	BOSTON WATER SEWER-NEXTDY	Next Day	Dia Siguiente	
44771997	5732	CNAC	Same Day	Mismo Dia	CNAC
66971500	9240	AMTRUST BANK -NEXT DAY	Next Day	Dia Siguiente	AMTRUST BANK OVERDRAFT PR;AMTRUST BANK MORTGAGE;AMTRUST BANK HOME EQUITY;AMTRUST BANK LOAN;AMTRUST BANK OD
45169003	6153	SP NORTHWAY FINANCIAL	Same Day	Mismo Dia	
45036518	6021	NATIONWIDE FORECLOSURE SERVICES LLC	Same Day	Mismo Dia	
66066172	7482	UNITED CONSUMERS	Same Day	Mismo Dia	
67713220	12198	FAUQUIER CO WTR SAN-NXTDY	Next Day	Dia Siguiente	FAUQUIER COUNTY WATER AND;FAUQUIER CO WATER & SANIT;FAUQUIER CNTY WATER & SAN;FAUQUIER CO WATER AND SAN
67715066	12267	NTELOS-NXTDY	Next Day	Dia Siguiente	
40716639	1838	SOUTHERN AUTO FINANCE CORP	Same Day	Mismo Dia	SOUTHERN AUTO FINANCE COR;SAFCO;SOUTHERN AUTO
67347159	10127	CITY CHINO HILLS CA NXTDY	Next Day	Dia Siguiente	CITY OF CHINO HILLS CA;CHINO HILLS
67352827	10235	NATIONL WTR PWR SVC NXTDY	Next Day	Dia Siguiente	DUBLIN SAN RAMON SERVICE;NATIONAL WATER POWER SERV;NWP SERVICES CORPORATION;NWPS;NWP
41301661	2355	OCWEN LOAN SERVICING	Same Day	Mismo Dia	HOMEWARD;OPTON MORTGAGE;AMERICAN HOME MORGAGE;AMERICAN HOME MARTGAGE;HOMEWARD RECICENTIAL;OCWEN MORTGAGE LLC ;AMERICAN HOME MTG;AMERICAN HOME MTG SER;HOMEWORD RESIDENT;LITTON;OPTION ONE MORGAGE;AMERICA MORTGAGE SERV;AMERICA HOME FINANCE;OPTION ONE;HOMEWERD MORTGAGE;HOMEWURD RESIDENTIAL;OCWEN LLC;HOMWARD RESIDENTIAL;HOMEWORD MORTGAGE;HOMEWURD;AMERICAN MORTGAGE SERV;AMERICAN HOME LOAN SE;OCWEN LOAN MORTGAGE;OCWEN LENDING;AMERICAN HOME MORTGAGE;OCWEN MORTGAGE ;AHMS;AHMSI INC;OCWEN MORTGAGE;OCWEN LOAN SERVICE;OPTIN MORTGAGE;AMERICA HOME;AMERICA HOME MORGAGE;AMERICAN SERVICING;OCWEN LOAN;AMERICAN HME MORTGAGE ;OCWEN LOAN MORGAGE;OCWEN LOAN RESOLUTION;HOMEWARD RESIDENTAL INC;OCWEN LOAN SERVICING;AHMSI;AHMIS;OPTION MORTGAGE;OCWEN FINANCE;AMERICAN HOME INC;AMERICAN MORTGAGE;AHM;AMERICA HOME MORG;HOMEWERD;HOMWORD MORTGAGE;OCWEN FEDERAL ;OCWEN FEDERAL BANK;OCWEN HOME MORTGAGE ;OCWEN MORGAGE ;HOMEWURD MORTGAGE;HOMEWARD RESIDENT;OCWEN LOANS;AHMSI MORTGAGE;HOMEWORD;HOMWARD MORTGAGE;AMERICA MORTGAGE;AMERICA HOME MORTGAGE SE;OCWEN LOAN SERVICES;AMERICANHOME LOAN;OPTON MORGAGE;AMERICA HOME MARTGAGE;OCWEN LOAN MORTAGE;HOMEWARD RESIDENTIAL;OPTIN MORGAGE;AMERICAN HOM MORTGAGE ;OPTIN ONE MORGAGE;AHMI;AMERICAN HME MORGAGE ;OCWEN;HOMEWARD RESIDENTAL;AMERICA HOME LOAN;AMERICAN HOME SER;HOMEWARD RESIDENTIAL INC;LITTON LOANS;OCWEN MORTAGE ;AMERICAN MORGAGE SERV;OCWEN HOME LOANS;AMERICAN HOM MORGAGE ;AMERICA HOME MTG;AMERICAN HOME MORTG SE;OCWEN HOME LOAN SERV;AMERICAN HOME SERVICING;AMERICA HOME LENDING;OPTION ONE MORTGAGE;AAMERICA MORTGAGE;AMERICAN HOME;OCWEN HOME MORGAGE ;AMERICAN HOME FINANCE;OPTION 1;OCWEN HOME LOAN;HOMEWARD RESIDENTIL;HOMEWERD RESIDENTIAL;OCWEN FINANCIAL;OCWEN HOME MORTAGE ;AMERICA HOME MORTGAGE;AMERICAN HOME MORTG INC;HOMEWARD MORTGAGE;AMERICAN HOME LOAN MORT;OPTON ONE MORTGAGE
44704731	5657	ISLAND SPORTS ADVISORY	Same Day	Mismo Dia	
67018792	9359	BLUEBONNET ELEC TX-NEXTDY	Next Day	Dia Siguiente	BLUEBONNET ELECTRIC TX
40682938	1810	WELLS FARGO DLR SVC COLTON	Same Day	Mismo Dia	WACHOVIA DEALER;WACOVIA DEALER;WACHOVIA SERVICES;WACOVIA;WDS;WACHOVIA DLR SVC COLTON
43022155	3299	CASHCALL INC	Same Day	Mismo Dia	CASHCALL;CASH CALL
68558280	14556	SPOKANE CO ID ASSESSMENT	Same Day	Mismo Dia	SPOKANE IMPROVEMENT DIST; SPOKANE ID ASSESSMENT;SPOKANE ASSESSMENT;SPOKANE COUNTY; SPOKANE PAYMENTS;SPOKANE COUNTY OF
67762255	12711	WATER ENVIRONMENT S-NXTDY	Next Day	Dia Siguiente	WATER ENVIRONMENT SERVICE
65128781	6805	AUTO USE AUTO LOAN	Same Day	Mismo Dia	AUTO USE AUTO LOAN;LEASE MANAGEMENT;AUTOUSE;AUTO USE
42726164	3152	FIRST MUTUAL FINANCIAL	Same Day	Mismo Dia	
67413847	1026	DIGICEL TURKS AND CAICOS RECHARGE BY EZETOP	Same Day	Mismo Dia	DIGIGELL;TURK AND CAICOS ;TRKS AND CAICOS ;DIG;DIDICEL;CAICOS;DIDG;TOPUP;DIDGICEL;DIGETEL;DIGICELL PHONE;DISICEL;TURKS AND CAICOS ;DEGISAL;DEGICEL;DICEIGCEL;DEGICELL;DIGICELTOPUP;DIDGCEL;TURKS AND CICOS ;TURKS AND CAIOS ;DIGICEL PREPAID;TURKS ND CAICOS ;DIGECELL;DIGETAL;TOP UP;DIGICEL CELL;DIZELE;TURKS AND AICOS ;DIGICELL;DIGICELTOP UP;DIGI CELLPHONE;TURKS AD CAICOS ;DIGESEL;TURKS AN CAICOS ;TURS AND CAICOS ;URKS AND CAICOS ;TUKS AND CAICOS ;TURKS AND CACOS ;TOPUP;TURS AND CAICOS ;TUKS AND CAICOS ;TURKS AND CICOS ;DICEIGCEL;DIGECELL;DIGESEL;DIGETAL;TURKS AND AICOS ;DEGICELL;DIGICEL PREPAID;TURKS AN CAICOS ;TRKS AND CAICOS ;TOP UP;DIDG;DIGICELTOPUP;DIGIGELL;DEGISAL;DIGICELL PHONE;DEGICEL;DIDGICEL;TURKS AD CAICOS ;TURKS AND CAIOS ;TURK AND CAICOS ;DIDICEL;DIG;DIGETEL;DIGI CELLPHONE;DIGICEL CELL;DISICEL;DIGICELL;URKS AND CAICOS ;DIZELE;DIDGCEL;TURKS AND CAICOS ;DIGICELTOP UP;CAICOS;TURKS AND CACOS ;TURKS ND CAICOS
65011924	6654	COLUMBIA GAS OH-NEXT DAY	Next Day	Dia Siguiente	COLUMBIA GAS OF OHIO
67420335	10441	MENNONITE FINAN FCU-NXTDY	Next Day	Dia Siguiente	MENNONITE FINANCIAL FCU
67777664	12827	S BLOUNT UTIL DISTR-NXTDY	Next Day	Dia Siguiente	SOUTH BLOUNT UTILITY DIST
45760305	6403	CENTURION COLLECTIONS	Same Day	Mismo Dia	
65742138	7370	CAPROCK CREDIT CORP			
45387872	6293	PARK VIEW FEDERAL CREDIT UNION	Same Day	Mismo Dia	
40602390	1688	USE 1580 FOR GEICO	Same Day	Mismo Dia	"GEICO-NY;GEICO NY SERVICE;GEICO NY SALES;GEICO, ?? DC"
40603483	1691	USE 1580 FOR GEICO	Same Day	Mismo Dia	"GEICO-NY;GEICO NY SERVICE;GEICO NY SALES;GEICO, ?? DC;GIECO"
44007674	5057	CHECK ASSIST	Same Day	Mismo Dia	CHECKASSIST
43293764	3543	NUVISION FINANCIAL FED	Same Day	Mismo Dia	
67095168	9549	CHEQUAMEGON COMMUN-NEXTDY	Next Day	Dia Siguiente	CHEQUAMEGON COMMUNICATION
68632290	14567	NCP CITY LOAN TEXAS	Same Day	Mismo Dia	
41135183	2267	WELLS FARGO DLR SVC BISMARCK SC	Same Day	Mismo Dia	
67475500	10766	STOUGHTON UTILITIES-NXTDY	Next Day	Dia Siguiente	STOUGHTON UTILITIES
66751089	8306	LAKE COUNTRY POWER -NXTDY	Next Day	Dia Siguiente	LAKE COUNTRY POWER COOP;LAKE COUNTRY POWER
50108774	6509	CONSUMER LOAN SERVICING	Same Day	Mismo Dia	
66750747	8296	INDIANA MICHIGAN PWR-NXTDY	Next Day	Dia Siguiente	INDIANA MICHIGAN POWER
68295381	14043	TUMWATER WA UTILITI-NXTDY	Next Day	Dia Siguiente	TUMWATER WATER;TUMWATER UTILITIES;CITY OF TUMWATER WATER;CITY OF TUMWATER WA UTILI;CITY OF TUMWATER WATER;CITY OF TUMWATER UTILITIE;TUMWATER UTILITIES;CITY OF TUMWATER WA UTILI;CITY OF TUMWATER UTILITIE;TUMWATER WATER
44063087	5155	CC SHREVEPORT LA	Same Day	Mismo Dia	
66774639	8676	BROOKLINE MA REFUSE	Same Day	Mismo Dia	"BROOKLINE MA TRASH;TOWN OF BROOKLINE MA;BROOKLINE MA REFUSE;BROOKLINE TRASH;BROOKLINE MA; TOWN, TRASH;BROOKLINE"
44722137	5672	PROGRESSIVE MEDICAL ASSOCIATES	Same Day	Mismo Dia	
65585191	7267	FF CREDIT CORP	Same Day	Mismo Dia	
45688801	6323	MORTGAGE MEDIATION CENTER	Same Day	Mismo Dia	
67517248	11054	UNION RURL ELC COOP-NXTDY	Next Day	Dia Siguiente	UNION RURAL ELECTRIC COOP
65502802	7219	"NATIONAL AUTO ACCEPTANCE, LLC"	Same Day	Mismo Dia	
68333625	14094	Calistoga-2-3 DAY	Next Day	Dia Siguiente	PERRIER WATER
68334200	14152	Britton SD WATER-2-3 DAY	Next Day	Dia Siguiente	CITY OF BRITTON SD;BRITTON WATER DEPT;BRITTON H20 DEPT;BRITTON WATER DEPARTMENT
43891742	4854	PUPPIEPOOS LLC	Same Day	Mismo Dia	
43911871	4897	NORTHPOINTE BANK	Same Day	Mismo Dia	
45273135	6253	ALL AMERICAN SERVICES	Same Day	Mismo Dia	
44722551	5680	MILITARY CREDIT SERVICES	Same Day	Mismo Dia	
66314374	7601	FIRST ASSOCIATES			
67554133	11474	NORTH COMMUNITY BNK-NXTDY	Next Day	Dia Siguiente	NORTH COMMUNITY BANK
67927883	13171	SOUTHBOROUGH MA WTR-NXTDY	Next Day	Dia Siguiente	TOWN OF SOUTHBOROUGH WATE;TOWN OF SOUTHBOROUGH MA;SOUTHBOROUGH MA WATER;SOUTHBOROUGH WATER
65825152	7440	PHH MORTGAGE			CENTURY 21;PHH MORGAGE;PHH MORRGAGE SERVICE;PHH MORTGAGE;CENTURY21
67567104	11541	CITY OF DULUTH MN-NEXTDAY	Next Day	Dia Siguiente	WGS;DULUTH MN
67568543	11579	NORTH STAR MUT INS-NEXTDY	Next Day	Dia Siguiente	NORTH STAR MUTUAL INSURAN;NORTH STAR INSURANCE
41489596	2463	INSURE EXPRESS INS	Same Day	Mismo Dia	
43433825	3878	VEHICLE ACCEPT CALIF CL	Same Day	Mismo Dia	
44714459	5662	THE LOZANO LAW FIRM PLLC	Same Day	Mismo Dia	
44801304	5766	DIAMOND FINANCE CO	Same Day	Mismo Dia	
44732127	5689	TSI NORTH CAROLINA	Same Day	Mismo Dia	
44801320	5767	FREEDOM ROAD FINANCIAL	Same Day	Mismo Dia	
68421430	14299	BARGERSVILLE UTILIT-NXTDY	Next Day	Dia Siguiente	BARGERSVILLE POWER & LIGH;BARGERSVILLE POWER AND LI;TOWN OF BARGERSVILLE UTIL;BARGERSVILLE UTILITIES
66883669	9131	CREDIT FIRST NA-NEXT DAY	Next Day	Dia Siguiente	
67613359	11638	CITY CEDARRAPIDS IA-NXTDY	Next Day	Dia Siguiente	CEDAR RAPIDS IA; CEDAR RAPIDS IOWA;CITY OF CEDAR RAPIDS IA
